3.216131287e+02;1.100961235e-03
3.217207947e+02;-5.404143012e-04
3.218284607e+02;4.003821232e-04
3.219361267e+02;1.120994566e-03
3.220438232e+02;2.382091712e-03
3.221515198e+02;7.806113572e-04
3.222592163e+02;2.482141368e-03
3.223669434e+02;1.561316894e-03
3.224746399e+02;6.004563329e-05
3.225823669e+02;4.603803391e-04
3.226900940e+02;1.621388365e-03
3.227978210e+02;7.206780137e-04
3.229055786e+02;-6.405033637e-04
3.230133362e+02;1.441283268e-03
3.231210938e+02;1.421211520e-03
3.232288513e+02;4.803692573e-04
3.233366089e+02;1.241099089e-03
3.234443970e+02;-8.002016693e-05
3.235521851e+02;-1.998594962e-05
3.236599731e+02;2.322009532e-03
3.237677612e+02;2.141852863e-03
3.238755798e+02;-4.003232461e-04
3.239833984e+02;1.401259680e-03
3.240912170e+02;8.407200221e-04
3.241990356e+02;1.160973799e-03
3.243068542e+02;1.000803662e-03
3.244147034e+02;1.481257728e-03
3.245225525e+02;6.205529207e-04
3.246304016e+02;2.141817939e-03
3.247382812e+02;3.202016233e-04
3.248461304e+02;-8.006771677e-04
3.249540100e+02;6.011407822e-05
3.250618896e+02;1.141059445e-03
3.251697998e+02;4.203747376e-04
3.252776794e+02;2.502171090e-03
3.253855896e+02;1.461306005e-03
3.254934998e+02;4.604103742e-04
3.256014099e+02;8.207057836e-04
3.257093201e+02;2.061795909e-03
3.258172607e+02;-6.805714802e-04
3.259252014e+02;-1.994380727e-05
3.260331421e+02;5.604862235e-04
3.261410828e+02;-7.605946739e-04
3.262490540e+02;-2.582221758e-03
3.263570251e+02;-5.604489706e-04
3.264649963e+02;1.721523236e-03
3.265729675e+02;-1.180973602e-03
3.266809387e+02;7.806954673e-04
3.267889404e+02;1.901667914e-03
3.268969421e+02;2.081819810e-03
3.270049438e+02;8.008748409e-05
3.271129761e+02;5.004014820e-04
3.272209778e+02;-1.200184925e-04
3.273290100e+02;-5.204469780e-04
3.274370422e+02;8.407837595e-04
3.275450745e+02;-1.040942618e-03
3.276531372e+02;1.201038249e-03
3.277611694e+02;8.006783901e-04
3.278692322e+02;1.801753824e-04
3.279772949e+02;2.742383629e-03
3.280853882e+02;-1.220986363e-03
3.281934509e+02;8.206985658e-04
3.283015442e+02;1.721469103e-03
3.284096375e+02;2.422046848e-03
3.285177612e+02;1.000908320e-03
3.286258545e+02;1.181050553e-03
3.287339783e+02;1.521423110e-03
3.288421021e+02;1.261068974e-03
3.289502258e+02;2.402047685e-04
3.290583496e+02;7.807050133e-04
3.291665039e+02;2.261965768e-03
3.292746582e+02;1.601238910e-04
3.293828125e+02;2.802885137e-04
3.294909668e+02;8.207370993e-04
3.295991516e+02;1.721535111e-03
3.297073059e+02;-3.202556109e-04
3.298154907e+02;-4.003593349e-04
3.299237061e+02;6.606078241e-04
3.300318909e+02;1.881647622e-03
3.301401062e+02;6.405298482e-04
3.302482910e+02;-4.203422577e-04
3.303565369e+02;8.206890197e-04
3.304647522e+02;9.808652103e-04
3.305729675e+02;9.007770568e-04
3.306812134e+02;4.804221680e-04
3.307894592e+02;1.721443841e-03
3.308977051e+02;1.621383475e-03
3.310059814e+02;6.405177992e-04
3.311142273e+02;9.008311317e-04
3.312225037e+02;5.804920220e-04
3.313307800e+02;-1.381083159e-03
3.314390869e+02;1.661427552e-03
3.315473633e+02;9.007782210e-04
3.316556702e+02;-3.002870653e-04
3.317639771e+02;8.607775089e-04
3.318722839e+02;-4.003983486e-05
3.319805908e+02;2.181878779e-03
3.320889282e+02;1.441195607e-03
3.321972656e+02;7.206984446e-04
3.323056030e+02;2.061753999e-03
3.324139404e+02;1.802017796e-04
3.325223083e+02;2.802812960e-04
3.326306458e+02;1.761545544e-03
3.327390137e+02;2.061797306e-03
3.328474121e+02;1.201080391e-03
3.329557800e+02;5.204541958e-04
3.330641785e+02;4.404141800e-04
3.331725464e+02;-2.001120447e-05
3.332809753e+02;9.809385519e-04
3.333893738e+02;-5.404106923e-04
3.334977722e+02;4.183648154e-03
3.336062012e+02;1.100943191e-03
3.337146301e+02;4.204192082e-04
3.338230591e+02;1.101003378e-03
3.339315186e+02;3.403455485e-04
3.340399475e+02;1.181024127e-03
3.341484070e+02;-4.804185592e-04
3.342568665e+02;4.604103742e-04
3.343653259e+02;7.606860017e-04
3.344738159e+02;1.601336873e-03
3.345823059e+02;-2.001240500e-05
3.346907654e+02;1.941715600e-03
3.347992859e+02;4.008552060e-05
3.349077759e+02;1.100979280e-03
3.350162964e+02;1.201088773e-03
3.351247864e+02;2.161879092e-03
3.352333069e+02;1.881659729e-03
3.353418579e+02;1.100921538e-03
3.354503784e+02;1.861620229e-03
3.355589294e+02;1.281099860e-03
3.356674805e+02;-2.201185562e-04
3.357760315e+02;1.040963107e-03
3.358845825e+02;1.701472793e-03
3.359931641e+02;1.961755101e-03
3.361017456e+02;2.622317523e-03
3.362103271e+02;1.001137134e-04
3.363189087e+02;-1.401173184e-03
3.364274902e+02;1.761523890e-03
3.365361023e+02;2.622279339e-03
3.366447144e+02;8.808109560e-04
3.367533264e+02;1.781526022e-03
3.368619385e+02;1.141016022e-03
3.369705811e+02;-1.981650246e-03
3.370791931e+02;1.281166100e-03
3.371878357e+02;1.861605793e-03
3.372965088e+02;1.541337580e-03
3.374051514e+02;1.821665210e-03
3.375138245e+02;1.321119955e-03
3.376224670e+02;3.022695659e-03
3.377311401e+02;-1.000848715e-04
3.378398438e+02;1.861635828e-03
3.379485168e+02;2.822426148e-03
3.380572205e+02;1.761582680e-03
3.381659241e+02;1.861592522e-03
3.382746277e+02;2.402721439e-04
3.383833313e+02;2.262001857e-03
3.384920654e+02;1.121010282e-03
3.386007996e+02;9.608005057e-04
3.387095337e+02;2.602302236e-03
3.388182678e+02;1.581370831e-03
3.389270020e+02;1.521358150e-03
3.390357666e+02;1.161002670e-03
3.391445312e+02;1.201033476e-03
3.392532959e+02;1.601756085e-04
3.393620605e+02;7.807362708e-04
3.394708557e+02;2.382046077e-03
3.395796509e+02;1.241100370e-03
3.396884460e+02;2.842472633e-03
3.397972412e+02;1.321222167e-03
3.399060364e+02;1.040884992e-03
3.400148621e+02;2.482200041e-03
3.401236877e+02;1.581420074e-03
3.402325134e+02;1.040875330e-03
3.403413391e+02;1.741538523e-03
3.404501953e+02;2.562250942e-03
3.405590210e+02;1.261090511e-03
3.406678772e+02;-6.405190215e-04
3.407767334e+02;-3.802248975e-04
3.408856201e+02;-1.801838225e-04
3.409944763e+02;9.408391779e-04
3.411033630e+02;8.007287979e-04
3.412122498e+02;5.805160617e-04
3.413211365e+02;1.481342944e-03
3.414300537e+02;-1.200906700e-04
3.415389404e+02;2.642306499e-03
3.416478577e+02;2.722351346e-03
3.417567749e+02;3.003026941e-04
3.418656921e+02;1.961732283e-03
3.419746399e+02;5.605342449e-04
3.420835876e+02;3.242815845e-03
3.421925354e+02;3.203277010e-04
3.423014832e+02;-7.206432056e-04
3.424104309e+02;2.201895462e-03
3.425194092e+02;9.208321571e-04
3.426283569e+02;1.461301115e-03
3.427373352e+02;1.081004739e-03
3.428463440e+02;1.301204320e-03
3.429553223e+02;-9.808243485e-04
3.430643311e+02;1.441283268e-03
3.431733398e+02;1.060936484e-03
3.432823486e+02;4.203963908e-04
3.433913574e+02;1.921619521e-03
3.435003662e+02;8.207466453e-04
3.436094055e+02;1.461284352e-03
3.437184448e+02;8.608519565e-04
3.438274841e+02;1.060934039e-03
3.439365540e+02;4.003893700e-04
3.440455933e+02;5.004231352e-04
3.441546631e+02;9.409207851e-04
3.442637329e+02;2.282012487e-03
3.443728027e+02;3.643200966e-03
3.444819031e+02;1.521367813e-03
3.445909729e+02;1.141029294e-03
3.447000732e+02;1.821613405e-03
3.448091736e+02;1.341223018e-03
3.449182739e+02;1.541365287e-03
3.450274048e+02;1.421288354e-03
3.451365356e+02;1.361213275e-03
3.452456665e+02;2.682382939e-03
3.453547974e+02;1.401048939e-04
3.454639282e+02;6.806124002e-04
3.455730896e+02;1.100987662e-03
3.456822205e+02;2.041754313e-03
3.457913818e+02;2.041761298e-03
3.459005737e+02;1.681470661e-03
3.460097351e+02;1.601354918e-03
3.461189270e+02;1.641435083e-03
3.462280884e+02;1.841559075e-03
3.463372803e+02;2.742406446e-03
3.464465027e+02;2.382066566e-03
3.465556946e+02;2.442155965e-03
3.466649170e+02;2.141867299e-03
3.467741394e+02;1.761587686e-03
3.468833618e+02;6.606017705e-04
3.469925842e+02;-1.801032340e-04
3.471018372e+02;1.120928559e-03
3.472110596e+02;6.205384852e-04
3.473203125e+02;2.181913704e-03
3.474295654e+02;1.080987975e-03
3.475388489e+02;-1.200473635e-04
3.476481018e+02;1.961752540e-03
3.477573853e+02;1.721489476e-03
3.478666687e+02;2.462175209e-03
3.479759521e+02;1.461187028e-03
3.480852661e+02;1.401248970e-03
3.481945801e+02;3.203673987e-04
3.483038635e+02;1.381264767e-03
3.484131775e+02;1.281127566e-03
3.485225220e+02;1.941732247e-03
3.486318359e+02;1.301176613e-03
3.487411804e+02;2.221937291e-03
3.488505249e+02;3.182788845e-03
3.489598694e+02;1.901694341e-03
3.490692139e+02;2.662295476e-03
3.491785889e+02;9.008227498e-04
3.492879639e+02;1.941759954e-03
3.493973083e+02;2.602255438e-03
3.495067139e+02;1.941730035e-03
3.496160889e+02;2.422126243e-03
3.497254944e+02;1.681426191e-03
3.498348694e+02;4.143624566e-03
3.499442749e+02;7.207044400e-04
3.500537109e+02;1.661460148e-03
3.501631165e+02;2.061794745e-03
3.502725525e+02;3.202813677e-03
3.503819580e+02;2.562198089e-03
3.504914246e+02;1.361261355e-03
3.506008606e+02;2.522259718e-03
3.507102966e+02;2.522214083e-03
3.508197632e+02;1.641412266e-03
3.509292297e+02;1.341218245e-03
3.510386963e+02;5.344630219e-03
3.511481628e+02;1.521390746e-03
3.512576599e+02;2.422133461e-03
3.513671265e+02;1.081035938e-03
3.514766235e+02;1.181058935e-03
3.515861511e+02;2.101872582e-03
3.516956482e+02;1.501293620e-03
3.518051453e+02;1.841657562e-03
3.519146729e+02;1.741535030e-03
3.520242004e+02;2.502168529e-03
3.521337280e+02;1.341164229e-03
3.522432861e+02;2.061828505e-03
3.523528137e+02;1.581357559e-03
3.524623718e+02;2.882513218e-03
3.525719299e+02;2.482170006e-03
3.526814880e+02;2.362076426e-03
3.527910767e+02;1.981759444e-03
3.529006653e+02;3.883429337e-03
3.530102234e+02;3.022617428e-03
3.531198120e+02;3.322915873e-03
3.532294312e+02;-3.803150612e-04
3.533390198e+02;2.262032824e-03
3.534486389e+02;1.060944749e-03
3.535582581e+02;2.402121667e-03
3.536678772e+02;2.602274530e-03
3.537774963e+02;2.462144941e-03
3.538871460e+02;2.942591906e-03
3.539967651e+02;3.182834480e-03
3.541064148e+02;1.661490183e-03
3.542160645e+02;7.807146758e-04
3.543257446e+02;1.341213472e-03
3.544353943e+02;2.602313180e-03
3.545450745e+02;9.208645788e-04
3.546547546e+02;2.402076032e-03
3.547644348e+02;1.561334939e-03
3.548741455e+02;2.502273303e-03
3.549838257e+02;2.081775339e-03
3.550935364e+02;8.807580452e-04
3.552032471e+02;3.443033667e-03
3.553129578e+02;2.622310538e-03
3.554226685e+02;2.041833475e-03
3.555324097e+02;1.301210257e-03
3.556421509e+02;3.002616577e-03
3.557518921e+02;3.703264054e-03
3.558616333e+02;3.543087747e-03
3.559714050e+02;1.361230039e-03
3.560811462e+02;3.082726151e-03
3.561909180e+02;1.741566113e-03
3.563006897e+02;1.281139674e-03
3.564104614e+02;2.742476063e-03
3.565202637e+02;1.281113131e-03
3.566300354e+02;3.122720867e-03
3.567398376e+02;1.601411379e-03
3.568496399e+02;1.261110883e-03
3.569594727e+02;1.761552878e-03
3.570692749e+02;2.942641266e-03
3.571791077e+02;2.021730412e-03
3.572889404e+02;2.502239775e-03
3.573987732e+02;3.883378580e-03
3.575086060e+02;3.823363921e-03
3.576184692e+02;1.581381541e-03
3.577283020e+02;2.502236050e-03
3.578381653e+02;3.783284919e-03
3.579480286e+02;2.842502901e-03
3.580579224e+02;1.601470402e-03
3.581677856e+02;2.322087763e-03
3.582776794e+02;3.062686883e-03
3.583875732e+02;2.662337851e-03
3.584974670e+02;3.623203607e-03
3.586073608e+02;2.742387354e-03
3.587172852e+02;2.201903844e-03
3.588272095e+02;2.522264607e-03
3.589371338e+02;2.702320460e-03
3.590470581e+02;6.206285907e-04
3.591569824e+02;3.162769834e-03
3.592669373e+02;2.642352367e-03
3.593768921e+02;3.162780544e-03
3.594868469e+02;1.581409248e-03
3.595968018e+02;1.881656121e-03
3.597067566e+02;2.001795452e-03
3.598167419e+02;3.062632866e-03
3.599266968e+02;3.903479315e-03
3.600366821e+02;3.663197160e-03
3.601466980e+02;2.882552799e-03
3.602566833e+02;1.301227021e-03
3.603666992e+02;2.722441452e-03
3.604766846e+02;3.102728399e-03
3.605867004e+02;1.621476142e-03
3.606967468e+02;3.604175290e-04
3.608067627e+02;4.223704338e-03
3.609168091e+02;9.409460472e-04
3.610268555e+02;1.661552582e-03
3.611369019e+02;1.000907039e-03
3.612469482e+02;8.009109297e-05
3.613569946e+02;3.943439573e-03
3.614670715e+02;2.662360435e-03
3.615771484e+02;1.301117707e-03
3.616872253e+02;2.282047179e-03
3.617973022e+02;3.703312483e-03
3.619073792e+02;2.882520435e-03
3.620174866e+02;2.602303401e-03
3.621275940e+02;3.403017297e-03
3.622377014e+02;3.563078120e-03
3.623478088e+02;2.582271351e-03
3.624579468e+02;1.461321488e-03
3.625680542e+02;1.861622673e-03
3.626781921e+02;1.861674245e-03
3.627883301e+02;3.042695345e-03
3.628984680e+02;6.806015153e-04
3.630086365e+02;8.607846685e-04
3.631187744e+02;2.462194301e-03
3.632289429e+02;4.163656849e-03
3.633391113e+02;2.061822452e-03
3.634493103e+02;1.721548499e-03
3.635594788e+02;2.622333122e-03
3.636696777e+02;5.364673212e-03
3.637798767e+02;2.261974150e-03
3.638900757e+02;2.362107625e-03
3.640002747e+02;6.405791501e-04
3.641104736e+02;3.322982229e-03
3.642207031e+02;2.622238360e-03
3.643309326e+02;1.981836278e-03
3.644411621e+02;2.902517561e-03
3.645513916e+02;3.743304638e-03
3.646616516e+02;3.122734139e-03
3.647718811e+02;3.503077663e-03
3.648821411e+02;2.802407136e-03
3.649924011e+02;1.321224612e-03
3.651026611e+02;4.023556598e-03
3.652129517e+02;3.122794209e-03
3.653232422e+02;3.683275077e-03
3.654335022e+02;2.562255599e-03
3.655438232e+02;2.221984090e-03
3.656541138e+02;3.603160614e-03
3.657644043e+02;4.463925492e-03
3.658747253e+02;1.501365798e-03
3.659850464e+02;2.602306893e-03
3.660953674e+02;4.804230761e-03
3.662056885e+02;2.722394653e-03
3.663160095e+02;2.902604407e-03
3.664263611e+02;3.743264824e-03
3.665367126e+02;2.622323576e-03
3.666470642e+02;4.443823360e-03
3.667574158e+02;1.961782575e-03
3.668677979e+02;4.263725597e-03
3.669781494e+02;2.262041438e-03
3.670885315e+02;4.243680276e-03
3.671989136e+02;3.763330868e-03
3.673093262e+02;7.206708542e-04
3.674197083e+02;2.181974938e-03
3.675301208e+02;3.382974304e-03
3.676405029e+02;3.242840990e-03
3.677509155e+02;3.382974304e-03
3.678613586e+02;1.841665944e-03
3.679717712e+02;2.702378202e-03
3.680822144e+02;3.022697987e-03
3.681926575e+02;3.002639161e-03
3.683031006e+02;3.062790260e-03
3.684135437e+02;4.403820261e-03
3.685239868e+02;4.784204531e-03
3.686344604e+02;6.045314483e-03
3.687449341e+02;2.882549074e-03
3.688554077e+02;2.622288885e-03
3.689658813e+02;5.644982681e-03
3.690763550e+02;2.221973147e-03
3.691868591e+02;3.663222305e-03
3.692973633e+02;3.002620302e-03
3.694078674e+02;2.362131840e-03
3.695183716e+02;3.322924254e-03
3.696288757e+02;2.181939082e-03
3.697394104e+02;2.722485922e-03
3.698499451e+02;3.322961740e-03
3.699604797e+02;3.262878163e-03
3.700710144e+02;3.082750132e-03
3.701815491e+02;1.581465825e-03
3.702921143e+02;3.683275077e-03
3.704026489e+02;3.703288268e-03
3.705132141e+02;3.122785827e-03
3.706238098e+02;4.223724827e-03
3.707343750e+02;4.564033821e-03
3.708449402e+02;2.282036468e-03
3.709555359e+02;2.202003729e-03
3.710661316e+02;2.221964765e-03
3.711767273e+02;2.101906110e-03
3.712873535e+02;2.041850239e-03
3.713979492e+02;3.182837041e-03
3.715085754e+02;5.064473487e-03
3.716192017e+02;5.064441822e-03
3.717298279e+02;2.181920921e-03
3.718404541e+02;3.843439277e-03
3.719511108e+02;3.823379520e-03
3.720617371e+02;3.943481483e-03
3.721723938e+02;3.783325665e-03
3.722830505e+02;3.423059126e-03
3.723937378e+02;1.641544281e-03
3.725043945e+02;2.302091569e-03
3.726150818e+02;3.643229837e-03
3.727257690e+02;4.343859386e-03
3.728364563e+02;4.884228576e-03
3.729471436e+02;4.884234630e-03
3.730578308e+02;5.104481243e-03
3.731685486e+02;4.864322487e-03
3.732792664e+02;1.161038759e-03
3.733899841e+02;4.864269868e-03
3.735007019e+02;3.843388986e-03
3.736114502e+02;3.623214550e-03
3.737221680e+02;4.804192111e-03
3.738329163e+02;3.883441212e-03
3.739436646e+02;2.822522307e-03
3.740544128e+02;4.584053997e-03
3.741651917e+02;6.485696882e-03
3.742759399e+02;4.804242868e-03
3.743867188e+02;4.624088295e-03
3.744974976e+02;4.804203287e-03
3.746082764e+02;5.865141749e-03
3.747190552e+02;4.543999210e-03
3.748298645e+02;2.862531226e-03
3.749406738e+02;4.483963363e-03
3.750514832e+02;3.342950484e-03
3.751622925e+02;5.304678343e-03
3.752731018e+02;4.103648942e-03
3.753839417e+02;3.382993396e-03
3.754947510e+02;2.262011403e-03
3.756055908e+02;3.943467047e-03
3.757164307e+02;3.242847044e-03
3.758273010e+02;5.725064315e-03
3.759381409e+02;4.584008362e-03
3.760490112e+02;3.343031276e-03
3.761598816e+02;4.764190409e-03
3.762707520e+02;4.063607659e-03
3.763816223e+02;2.562338719e-03
3.764925232e+02;3.282898339e-03
3.766033936e+02;3.142790403e-03
3.767142944e+02;5.484848283e-03
3.768251953e+02;4.644106142e-03
3.769360962e+02;2.942642197e-03
3.770470276e+02;4.443931393e-03
3.771579285e+02;4.103652667e-03
3.772688599e+02;2.282037633e-03
3.773797913e+02;5.524965003e-03
3.774907227e+02;5.024428945e-03
3.776016846e+02;4.624087363e-03
3.777126160e+02;6.165381987e-03
3.778235779e+02;4.584079608e-03
3.779345398e+02;4.523987416e-03
3.780455017e+02;4.263787996e-03
3.781564636e+02;4.083659034e-03
3.782674561e+02;2.862560330e-03
3.783784180e+02;5.684957840e-03
3.784894104e+02;3.863427090e-03
3.786004028e+02;3.362943185e-03
3.787114258e+02;4.483926576e-03
3.788224182e+02;4.343834240e-03
3.789334412e+02;5.304713268e-03
3.790444641e+02;5.104543641e-03
3.791554871e+02;3.923543263e-03
3.792665100e+02;4.303775728e-03
3.793775330e+02;4.524056800e-03
3.794885864e+02;3.322995501e-03
3.795996399e+02;4.263824318e-03
3.797106934e+02;5.124525633e-03
3.798217468e+02;2.842549700e-03
3.799328003e+02;2.822523471e-03
3.800438843e+02;4.584044218e-03
3.801549683e+02;4.363871180e-03
3.802660522e+02;5.404763855e-03
3.803771362e+02;4.243771546e-03
3.804882202e+02;4.964394029e-03
3.805993347e+02;4.504027311e-03
3.807104187e+02;5.925328471e-03
3.808215332e+02;4.724189639e-03
3.809326477e+02;5.164585076e-03
3.810437927e+02;4.764257465e-03
3.811549072e+02;5.725080147e-03
3.812660522e+02;3.543164814e-03
3.813771667e+02;6.245504133e-03
3.814883118e+02;5.865179468e-03
3.815994873e+02;4.944395274e-03
3.817106323e+02;5.064528435e-03
3.818218079e+02;3.603240009e-03
3.819329529e+02;5.144552793e-03
